earth.x	earth.y	moon.x	moon.y
87.816101	-33320250.001392	384992828.412811	2713409999.999878
87.835946	-33327780.001393	384992826.792113	2714023199.999878
87.855792	-33335310.001393	384992825.171415	2714636399.999878
87.875637	-33342840.001394	384992823.550717	2715249599.999878
87.895483	-33350370.001394	384992821.930019	2715862799.999878
87.915328	-33357900.001394	384992820.309321	2716475999.999878
87.935173	-33365430.001395	384992818.688623	2717089199.999878
87.955019	-33372960.001395	384992817.067925	2717702399.999878
87.974864	-33380490.001396	384992815.447227	2718315599.999878
87.994710	-33388020.001396	384992813.826529	2718928799.999878
88.014555	-33395550.001397	384992812.205831	2719541999.999878
88.034401	-33403080.001397	384992810.585133	2720155199.999878
88.054246	-33410610.001398	384992808.964435	2720768399.999878
88.074092	-33418140.001398	384992807.343737	2721381599.999878
88.093937	-33425670.001398	384992805.723039	2721994799.999878
88.113782	-33433200.001399	384992804.102341	2722607999.999878
88.133628	-33440730.001399	384992802.481643	2723221199.999878
88.153473	-33448260.001400	384992800.860945	2723834399.999878
88.173319	-33455790.001400	384992799.240247	2724447599.999878
88.193164	-33463320.001401	384992797.619549	2725060799.999878
88.213010	-33470850.001401	384992795.998851	2725673999.999878
88.232855	-33478380.001402	384992794.378153	2726287199.999878
88.252701	-33485910.001402	384992792.757455	2726900399.999878
88.272546	-33493440.001403	384992791.136757	2727513599.999878
88.292392	-33500970.001403	384992789.516059	2728126799.999878
88.312237	-33508500.001403	384992787.895361	2728739999.999878
88.332082	-33516030.001404	384992786.274663	2729353199.999878
88.351928	-33523560.001404	384992784.653965	2729966399.999878
88.371773	-33531090.001405	384992783.033267	2730579599.999878
88.391619	-33538620.001405	384992781.412569	2731192799.999878
88.411464	-33546150.001406	384992779.791871	2731805999.999878
88.431310	-33553680.001406	384992778.171173	2732419199.999878
88.451155	-33561210.001405	384992776.550475	2733032399.999878
88.471001	-33568740.001403	384992774.929777	2733645599.999878
88.490846	-33576270.001401	384992773.309079	2734258799.999878
88.510691	-33583800.001399	384992771.688381	2734871999.999878
88.530537	-33591330.001397	384992770.067683	2735485199.999878
88.550382	-33598860.001396	384992768.446985	2736098399.999878
88.570228	-33606390.001394	384992766.826287	2736711599.999878
88.590073	-33613920.001392	384992765.205589	2737324799.999878
88.609919	-33621450.001390	384992763.584892	2737937999.999878
88.629764	-33628980.001388	384992761.964194	2738551199.999878
88.649610	-33636510.001387	384992760.343496	2739164399.999878
88.669455	-33644040.001385	384992758.722798	2739777599.999878
88.689301	-33651570.001383	384992757.102100	2740390799.999878
88.709146	-33659100.001381	384992755.481402	2741003999.999878
88.728991	-33666630.001379	384992753.860704	2741617199.999878
88.748837	-33674160.001378	384992752.240006	2742230399.999878
88.768682	-33681690.001376	384992750.619308	2742843599.999878
88.788528	-33689220.001374	384992748.998610	2743456799.999878
88.808373	-33696750.001372	384992747.377912	2744069999.999878
88.828219	-33704280.001371	384992745.757214	2744683199.999878
88.848064	-33711810.001369	384992744.136516	2745296399.999878
88.867910	-33719340.001367	384992742.515818	2745909599.999878
88.887755	-33726870.001365	384992740.895120	2746522799.999878
88.907600	-33734400.001363	384992739.274422	2747135999.999878
88.927446	-33741930.001362	384992737.653724	2747749199.999878
88.947291	-33749460.001360	384992736.033026	2748362399.999878
88.967137	-33756990.001358	384992734.412328	2748975599.999878
88.986982	-33764520.001356	384992732.791630	2749588799.999878
89.006828	-33772050.001354	384992731.170932	2750201999.999878
89.026673	-33779580.001353	384992729.550234	2750815199.999878
89.046519	-33787110.001351	384992727.929536	2751428399.999878
89.066364	-33794640.001349	384992726.308838	2752041599.999878
89.086210	-33802170.001347	384992724.688140	2752654799.999878
89.106055	-33809700.001346	384992723.067442	2753267999.999878
89.125900	-33817230.001344	384992721.446744	2753881199.999878
89.145746	-33824760.001342	384992719.826046	2754494399.999878
89.165591	-33832290.001340	384992718.205348	2755107599.999878
89.185437	-33839820.001338	384992716.584650	2755720799.999878
89.205282	-33847350.001337	384992714.963952	2756333999.999878
89.225128	-33854880.001335	384992713.343254	2756947199.999878
89.244973	-33862410.001333	384992711.722556	2757560399.999878
89.264819	-33869940.001331	384992710.101858	2758173599.999878
89.284664	-33877470.001329	384992708.481160	2758786799.999878
89.304509	-33885000.001328	384992706.860462	2759399999.999878
89.324355	-33892530.001326	384992705.239764	2760013199.999878
89.344200	-33900060.001324	384992703.619066	2760626399.999878
89.364046	-33907590.001322	384992701.998368	2761239599.999878
89.383891	-33915120.001320	384992700.377670	2761852799.999878
89.403737	-33922650.001319	384992698.756972	2762465999.999878
89.423582	-33930180.001317	384992697.136275	2763079199.999878
89.443428	-33937710.001315	384992695.515577	2763692399.999878
89.463273	-33945240.001313	384992693.894879	2764305599.999878
89.483119	-33952770.001312	384992692.274181	2764918799.999878
89.502964	-33960300.001310	384992690.653483	2765531999.999878
89.522809	-33967830.001308	384992689.032785	2766145199.999878
89.542655	-33975360.001306	384992687.412087	2766758399.999878
89.562500	-33982890.001304	384992685.791389	2767371599.999878
89.582346	-33990420.001303	384992684.170691	2767984799.999878
89.602191	-33997950.001301	384992682.549993	2768597999.999878
89.622037	-34005480.001299	384992680.929295	2769211199.999878
89.641882	-34013010.001297	384992679.308597	2769824399.999878
89.661728	-34020540.001295	384992677.687899	2770437599.999878
89.681573	-34028070.001294	384992676.067201	2771050799.999878
89.701418	-34035600.001292	384992674.446503	2771663999.999878
89.721264	-34043130.001290	384992672.825805	2772277199.999878
89.741109	-34050660.001288	384992671.205107	2772890399.999878
89.760955	-34058190.001287	384992669.584409	2773503599.999878
89.780800	-34065720.001285	384992667.963711	2774116799.999878
89.800646	-34073250.001283	384992666.343013	2774729999.999878
89.820491	-34080780.001281	384992664.722315	2775343199.999878
89.840337	-34088310.001279	384992663.101617	2775956399.999878
89.860182	-34095840.001278	384992661.480919	2776569599.999878
89.880028	-34103370.001276	384992659.860221	2777182799.999878
89.899873	-34110900.001274	384992658.239523	2777795999.999878
89.919718	-34118430.001272	384992656.618825	2778409199.999878
89.939564	-34125960.001270	384992654.998127	2779022399.999878
89.959409	-34133490.001269	384992653.377429	2779635599.999878
89.979255	-34141020.001267	384992651.756731	2780248799.999878
89.999100	-34148550.001265	384992650.136033	2780861999.999878
90.018946	-34156080.001263	384992648.515335	2781475199.999878
90.038791	-34163610.001261	384992646.894637	2782088399.999878
90.058637	-34171140.001260	384992645.273939	2782701599.999878
90.078482	-34178670.001258	384992643.653241	2783314799.999878
90.098327	-34186200.001256	384992642.032543	2783927999.999878
90.118173	-34193730.001254	384992640.411845	2784541199.999878
90.138018	-34201260.001253	384992638.791147	2785154399.999878
90.157864	-34208790.001251	384992637.170449	2785767599.999878
90.177709	-34216320.001249	384992635.549751	2786380799.999878
90.197555	-34223850.001247	384992633.929053	2786993999.999878
90.217400	-34231380.001245	384992632.308356	2787607199.999878
90.237246	-34238910.001244	384992630.687658	2788220399.999878
90.257091	-34246440.001242	384992629.066960	2788833599.999878
90.276937	-34253970.001240	384992627.446262	2789446799.999878
90.296782	-34261500.001238	384992625.825564	2790059999.999878
90.316627	-34269030.001236	384992624.204866	2790673199.999878
90.336473	-34276560.001235	384992622.584168	2791286399.999878
90.356318	-34284090.001233	384992620.963470	2791899599.999878
90.376164	-34291620.001231	384992619.342772	2792512799.999878
90.396009	-34299150.001229	384992617.722074	2793125999.999878
90.415855	-34306680.001228	384992616.101376	2793739199.999878
90.435700	-34314210.001226	384992614.480678	2794352399.999878
90.455546	-34321740.001224	384992612.859980	2794965599.999878
90.475391	-34329270.001222	384992611.239282	2795578799.999878
90.495237	-34336800.001220	384992609.618584	2796191999.999878
90.515082	-34344330.001219	384992607.997886	2796805199.999878
90.534927	-34351860.001217	384992606.377188	2797418399.999878
90.554773	-34359390.001215	384992604.756490	2798031599.999878
90.574618	-34366920.001213	384992603.135792	2798644799.999878
90.594464	-34374450.001211	384992601.515094	2799257999.999878
90.614309	-34381980.001210	384992599.894396	2799871199.999878
90.634155	-34389510.001208	384992598.273698	2800484399.999878
90.654000	-34397040.001206	384992596.653000	2801097599.999878
90.673846	-34404570.001204	384992595.032302	2801710799.999878
90.693691	-34412100.001202	384992593.411604	2802323999.999878
90.713536	-34419630.001201	384992591.790906	2802937199.999878
90.733382	-34427160.001199	384992590.170208	2803550399.999878
90.753227	-34434690.001197	384992588.549510	2804163599.999878
90.773073	-34442220.001195	384992586.928812	2804776799.999878
90.792918	-34449750.001194	384992585.308114	2805389999.999878
90.812764	-34457280.001192	384992583.687416	2806003199.999878
90.832609	-34464810.001190	384992582.066718	2806616399.999878
90.852455	-34472340.001188	384992580.446020	2807229599.999878
90.872300	-34479870.001186	384992578.825322	2807842799.999878
90.892146	-34487400.001185	384992577.204624	2808455999.999878
90.911991	-34494930.001183	384992575.583926	2809069199.999878
90.931836	-34502460.001181	384992573.963228	2809682399.999878
90.951682	-34509990.001179	384992572.342530	2810295599.999878
90.971527	-34517520.001177	384992570.721832	2810908799.999878
90.991373	-34525050.001176	384992569.101134	2811521999.999878
91.011218	-34532580.001174	384992567.480437	2812135199.999878
91.031064	-34540110.001172	384992565.859739	2812748399.999878
91.050909	-34547640.001170	384992564.239041	2813361599.999878
91.070755	-34555170.001168	384992562.618343	2813974799.999878
91.090600	-34562700.001167	384992560.997645	2814587999.999878
91.110445	-34570230.001165	384992559.376947	2815201199.999878
91.130291	-34577760.001163	384992557.756249	2815814399.999878
91.150136	-34585290.001161	384992556.135551	2816427599.999878
91.169982	-34592820.001160	384992554.514853	2817040799.999878
91.189827	-34600350.001158	384992552.894155	2817653999.999878
91.209673	-34607880.001156	384992551.273457	2818267199.999878
91.229518	-34615410.001154	384992549.652759	2818880399.999878
91.249364	-34622940.001152	384992548.032061	2819493599.999878
91.269209	-34630470.001151	384992546.411363	2820106799.999878
91.289055	-34638000.001149	384992544.790665	2820719999.999878
91.308900	-34645530.001147	384992543.169967	2821333199.999878
91.328745	-34653060.001145	384992541.549269	2821946399.999878
91.348591	-34660590.001143	384992539.928571	2822559599.999878
91.368436	-34668120.001142	384992538.307873	2823172799.999878
91.388282	-34675650.001140	384992536.687175	2823785999.999878
91.408127	-34683180.001138	384992535.066477	2824399199.999878
91.427973	-34690710.001136	384992533.445779	2825012399.999878
91.447818	-34698240.001135	384992531.825081	2825625599.999878
91.467664	-34705770.001133	384992530.204383	2826238799.999878
91.487509	-34713300.001131	384992528.583685	2826851999.999878
91.507354	-34720830.001129	384992526.962987	2827465199.999878
91.527200	-34728360.001127	384992525.342289	2828078399.999878
91.547045	-34735890.001126	384992523.721591	2828691599.999878
91.566891	-34743420.001124	384992522.100893	2829304799.999878
91.586736	-34750950.001122	384992520.480195	2829917999.999878
91.606582	-34758480.001120	384992518.859497	2830531199.999878
91.626427	-34766010.001118	384992517.238799	2831144399.999878
91.646273	-34773540.001117	384992515.618101	2831757599.999878
91.666118	-34781070.001115	384992513.997403	2832370799.999878
91.685964	-34788600.001113	384992512.376705	2832983999.999878
91.705809	-34796130.001111	384992510.756007	2833597199.999878
91.725654	-34803660.001109	384992509.135309	2834210399.999878
91.745500	-34811190.001108	384992507.514611	2834823599.999878
91.765345	-34818720.001106	384992505.893913	2835436799.999878
91.785191	-34826250.001104	384992504.273215	2836049999.999878
91.805036	-34833780.001102	384992502.652518	2836663199.999878
91.824882	-34841310.001101	384992501.031820	2837276399.999878
91.844727	-34848840.001099	384992499.411122	2837889599.999878
91.864573	-34856370.001097	384992497.790424	2838502799.999878
91.884418	-34863900.001095	384992496.169726	2839115999.999878
91.904263	-34871430.001093	384992494.549028	2839729199.999878
91.924109	-34878960.001092	384992492.928330	2840342399.999878
91.943954	-34886490.001090	384992491.307632	2840955599.999878
91.963800	-34894020.001088	384992489.686934	2841568799.999878
91.983645	-34901550.001086	384992488.066236	2842181999.999878
92.003491	-34909080.001084	384992486.445538	2842795199.999878
92.023336	-34916610.001083	384992484.824840	2843408399.999878
92.043182	-34924140.001081	384992483.204142	2844021599.999878
92.063027	-34931670.001079	384992481.583444	2844634799.999878
92.082873	-34939200.001077	384992479.962746	2845247999.999878
92.102718	-34946730.001076	384992478.342048	2845861199.999878
92.122563	-34954260.001074	384992476.721350	2846474399.999878
92.142409	-34961790.001072	384992475.100652	2847087599.999878
92.162254	-34969320.001070	384992473.479954	2847700799.999878
92.182100	-34976850.001068	384992471.859256	2848313999.999878
92.201945	-34984380.001067	384992470.238558	2848927199.999878
92.221791	-34991910.001065	384992468.617860	2849540399.999878
92.241636	-34999440.001063	384992466.997162	2850153599.999878
92.261482	-35006970.001061	384992465.376464	2850766799.999878
92.281327	-35014500.001059	384992463.755766	2851379999.999878
92.301172	-35022030.001058	384992462.135068	2851993199.999878
